text,date,sentiment
": I’ve been waiting for my refund since . shillings is a lot of money to me, and without it I won’t be abl…",2020-04-26 06:19:28,0
"I’ve been waiting for my refund since . shillings is a lot of money to me, and without it I won’t be able to get my boiled bacon. Starting to get concerned that you’re trying to fob me off.",2020-04-26 06:14:49,1
Wizz Air flights: Airline announces plans to resume flights from Luton Airport NEXT WEEK …,2020-04-26 05:47:18,1
: . a likely winner when the dust settles on the industry crisis. Let’s see how this early re…,2020-04-26 05:10:55,2
: Wizz Air becomes one of the first EU airlines to resume flights amid coronavirus travel restrictions,2020-04-26 04:21:50,2
: Wizz Air becomes one of the first EU airlines to resume flights amid coronavirus travel restrictions,2020-04-26 04:21:31,0
: Wizz Air becomes one of the first EU airlines to resume flights amid coronavirus travel restrictions,2020-04-26 04:14:15,1
: Wizz Air becomes one of the first EU airlines to resume flights amid coronavirus travel restrictions,2020-04-26 04:12:24,0
Wizz Air becomes one of the first EU airlines to resume flights amid coronavirus travel restrictions,2020-04-26 04:10:56,0
Flights commence soon in some parts SE Asia; middle seat must be kept vacant out of use,2020-04-26 01:19:45,1
": Your call centre charges are extortion, so you give us no alternative option.I have a cancelled flight in March had…",2020-04-26 00:59:28,1
It’s a shame that we still haven’t received the money we paid for the flights to Budapest (we are from Spain). Our flight was on th April but since the th we couldn’t get out from our house because of the state of alarm drecreed before in Spain. We deserve an answer.,2020-04-26 00:59:21,0
"Your call centre charges are extortion, so you give us no alternative option.I have a cancelled flight in March had no &amp; have tweeted to get a response as my agent will not act without flight cancellation &amp; refund confirmation.Which fully entitled to.Please could you respond. Thx",2020-04-26 00:59:00,2
Surely the FCO advice renders any insurance policies as invalid if people choose to travel during this time?!,2020-04-26 00:47:26,1
: anyone got money back for their cancelled flights? How long did it take?,2020-04-26 00:44:22,0
: anyone got money back for their cancelled flights? How long did it take?,2020-04-26 00:39:28,2
anyone got money back for their cancelled flights? How long did it take?,2020-04-26 00:37:06,1
find it staggering you are flying from next week. Isnt the country still on lockdown ? What is the rush - no need to do this. Think you are behaving quite irresponsibly .,2020-04-26 00:00:52,2
"Today, announced that it will reopen its base at on May st. With this move, the low-cost carrier will be restarting select routes, along with introducing new hygiene measures.",2020-04-25 23:37:21,2
": According to its CEO, intends to launch Abu Dhabi operations before autumn, earlier than initially planned. Bu…",2020-04-25 23:30:48,0
: . a likely winner when the dust settles on the industry crisis. Let’s see how this early re…,2020-04-25 23:21:28,2
I have received a second email from you dated the th April stating that you received my request. This was completed back in March and I ready received an email and then invoice (invoice in April ). I certainly hope u r not calculating these ‘60 days’ from then!,2020-04-25 22:58:47,2
"I just realised your job. Sorry I came on strong, but a friend of mine lost his partner to C-19 so I feel very strongly about people being sensible.",2020-04-25 22:37:11,2
: please can I have the local rate number as the number i have tried is for disabled passengers. I have use…,2020-04-25 22:20:17,2
please can I have the local rate number as the number i have tried is for disabled passengers. I have used different devices for the refund form. Thanks so much.,2020-04-25 22:10:02,2
: I have been waiting for over days for a refund in a cancelled flight. Following the process you advised I am now t…,2020-04-25 22:09:28,0
I take the chance of that every day at work anyway of course I wouldn't want to jeopardize my health over a holiday it's just the fact that all other airlines/travel companies are at least giving ppl their money back (or more if credit voucher) but Wizzair r losing us money ️,2020-04-25 22:07:12,1
I have been waiting for over days for a refund in a cancelled flight. Following the process you advised I am now told it will take at least another days. Under EU Law the money should have been refunded within days. Stop breaking the law and refund what is due!,2020-04-25 21:59:53,2
Thanks for asking Janet. Daughter has flight booked in May which she obviously eected to be cancelled and refund given so keen to know what will happen if flight goes ahead as no way will she be on it.,2020-04-25 21:39:15,0
"€80 cancellation fee, or a chance of painful, drawn out agonising death? Hmm difficult choice.",2020-04-25 21:36:02,2
Please provide a definition of “passengers who need to travel” as stated in this article. Under current UK FCO guidelines only essential travel is permitted.,2020-04-25 21:34:03,1
So we can't go to work. People are not getting paid. Our children can't go to school. We cannot visit our elderly relatives. People are dying. Our NHS is bearing the strain &amp; fighting to keep people alive. We are having to queue to go shopping.....,2020-04-25 21:26:31,0
so money is more important than lives? I really don't know how wizz air bosses sleep at night.,2020-04-25 21:25:01,1
"Hello, I received email over a month ago, but no credit on my account yet. I don't want refund, I want credit on my Wizz account. When can I eect that to happen?",2020-04-25 21:12:52,2
I want to find out about getting my refund back but your form is not working as i want my refund and not credit. Thank you,2020-04-25 21:10:32,1
": According to its CEO, intends to launch Abu Dhabi operations before autumn, earlier than initially planned. Bu…",2020-04-25 21:09:07,0
Flights from Tenerife to Vienna Planned in May? Already confirmed by spanish officials?? Thank you,2020-04-25 21:07:51,0
"Hello, I received email over a month ago, but no credit on my account yet. I don't want refund, I want credit on my Wizz account. When can I eect that to happen?",2020-04-25 21:06:34,0
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 20:54:09,2
I ask because I run a journal in Tenerife and so am fully aware that under our State of Emergency anyone on your planes landing in Tenerife may not disembark unless they are a Spanish national or a legal resident. Are you checking people are such before you take their booking?,2020-04-25 20:18:14,1
"It’s utterly stupid! We have just had a daily briefing telling us to stay at home and not to go out in the glorious weather to protect the NHS, then in our next news cycle - opening up to international travel!",2020-04-25 20:00:37,0
": According to its CEO, intends to launch Abu Dhabi operations before autumn, earlier than initially planned. Bu…",2020-04-25 19:54:25,1
"I implore whom ever is making the idiotic, ignorant decision to open up again to talk to the families of victims or go visit an Intensive care unit. Because clearly this is about money. NO MONEY IS WORTH KILLING ’s more people",2020-04-25 19:48:49,1
"According to its CEO, intends to launch Abu Dhabi operations before autumn, earlier than initially planned. Bucharest, Budapest &amp; Sofia could be the first three routes (or amongst the first routes) of Wizz Air Abu Dhabi.",2020-04-25 19:39:41,0
so a question for you if the government call a lock down which includes airlines who gives you the go ahead to restart some flights? Surely people would have to travel to airports....,2020-04-25 19:22:11,1
What’s next ? Resumption of Wizzair into Doncaster ? How can uk government allow this from /5 ?,2020-04-25 19:21:11,1
can you confirm that you are offering flights from the UK to Spain for anyone from May?,2020-04-25 19:16:41,2
Aer Lingus been doing same thing,2020-04-25 19:14:33,0
Why are Wizz air allowed to do commercial flights again? And why would any country let them in,2020-04-25 19:12:09,1
: . a likely winner when the dust settles on the industry crisis. Let’s see how this early re…,2020-04-25 19:03:50,2
I missed today’s briefing but just heard the news. I assume that the Govt has changed its advice to “Stay at home don’t make any unnecessary travel .. unless by,2020-04-25 19:02:06,2
I’ve never hoped a company would go bust as much as I hope yours does right now. You should be utterly ashamed. Profit before the health of staff &amp; those passengers stupid enough to travel right now. We are all meant to be staying home. Not travelling. Get it ?,2020-04-25 18:47:00,0
Wizz Air To Restart Operations At London Luton,2020-04-25 18:36:33,0
you are a total disgrace and I wish you went out of business.,2020-04-25 18:32:08,1
"I heard you are planning to resume flights from Luton to the Canaries. Please avoid N W (all altitudes +/- km) as I have recently enjoyed pollution free-blue skies and silence, apart from bird song, and am seeking a way to make this permanent. Thank you.",2020-04-25 18:29:33,0
To just wondering what you think about reopening flights in and out of the during !!!!,2020-04-25 18:27:28,1
Hard to see how returning the capacity before people are going to pay for seats is going to help them.. surely they're just resuming normal costs with little to no revenue?,2020-04-25 18:16:00,1
: Never had a bad eerience on in about ish flights. It is what it is. Drinks in cans are…,2020-04-25 18:09:28,0
how can you even think about flying people out the country on holiday while the whole nation is sticking to the rules! This should not be allowed!!,2020-04-25 18:06:33,0
"Low-cost airline said on Saturday it would restart some flights from London's Luton Airport on May , becoming one of the first European carriers to begin restoring services that have been halted during the coronavirus pandemic.",2020-04-25 18:04:25,0
what on earth makes you think it’s safe to resume flights during a nationwide lockdown. This has the potential to be a very costly/ deadly error.,2020-04-25 18:03:25,1
"Never had a bad eerience on in about ish flights. It is what it is. Drinks in cans are cold, hot drinks are hot, goes from one airport to another, can’t remember being delayed any worse than any other airline. You get what you pay for Moose nice cheap flight.",2020-04-25 18:02:28,2
"⁦⁩ if this is true, I’m really happy",2020-04-25 18:01:06,1
I have just learned that we plan to allow to resume flights to/from Luton on Monday.,2020-04-25 17:57:33,1
"Interesting that it’s doing this. Per , Citi estimates that Wizz Air could survive months of this crisis before running out of cash and that’s longer than just about any other airline.",2020-04-25 17:56:49,2
I saw earlier on the UK news that you are looking to run flights from the UK to Lisbon from next week. However i don't see the available to book. I also checked with my travel insurance company and they have stated that they will not be covering anyone at the moment.,2020-04-25 17:52:25,2
Is this really happening?,2020-04-25 17:51:17,2
⇢'s 🇫🇷 tip: Nice ⇔ Budapest r/t for €18.95,2020-04-25 17:45:34,1
"My eeriences with are horrendous, Sam I wouldnt bother if I were you",2020-04-25 17:31:46,1
I’ve received an email from you advising me that my flight from Birmingham to Krakow on /05/20 has been cancelled. I’ve seen that your website says to request a refund with the airline direct however they advise if you’ve booked via an agency to speak,2020-04-25 17:20:10,0
"... us Brits aren’t even allowed in half of Europe due to the actual massive global pandemic going on right now? Shocking behaviour, I don’t know how the haven’t stopped this.",2020-04-25 17:13:18,2
It is ... especially given what the government is saying.,2020-04-25 17:04:03,0
: There are no commercial flights flying out of until May. Please see our pr…,2020-04-25 17:03:21,1
There are no commercial flights flying out of until May. Please see our previous tweets for the current set of repatriation flights until April,2020-04-25 17:02:32,0
I don't know the range of flights being started. But the limited range is effective May,2020-04-25 17:01:58,0
I see you Trains from Warsaw to Brest still running?,2020-04-25 16:49:44,2
"It was announced on the WizzAir app yesterday, but still odd.",2020-04-25 16:43:32,2
: Shocking,2020-04-25 16:35:39,2
: But in the meantime anybody booked with this company loses their money. This is beyond the…,2020-04-25 16:35:31,0
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 16:35:07,1
Wizz Air resumes London flights to European destinations despite lockdown hahh. This country is a total joke and a disgrace. Shame on you’s.,2020-04-25 16:33:28,1
": I bought two different reservations on the same flight for next st May, one was cancelled and my options for…",2020-04-25 16:29:28,2
What?!! Varna are in lockdown! I can’t get to see my parents so I’d really like a refund or even credit?,2020-04-25 16:28:11,2
Hope you do but I feel this airline is too busy announcing it will restart services soon (despite the lockdown).,2020-04-25 16:26:40,2
can you please tell me if I can get a refund for my flight from London to Varna ?,2020-04-25 16:25:14,0
And if you can’t get there due to lockdown or you can’t go because restrictions on the country or lockdown there so it’s pointless then will be able to refuse you a refund because the flight is available.,2020-04-25 16:24:13,1
"I bought two different reservations on the same flight for next st May, one was cancelled and my options for refund sent. The other one wasn’t and no one in your call centre wants to help. So frustrating...are you just going to keep my money without offering help?",2020-04-25 16:23:54,0
This news goes against today's advice from Would have thought 's PR would not have wanted this info to be announced today.,2020-04-25 16:23:03,0
All flights should be grounded by the government until testing is done on arrival to a country. I really hope people boycott these airlines as that is the only way they will learn.,2020-04-25 16:22:49,0
: . a likely winner when the dust settles on the industry crisis. Let’s see how this early re…,2020-04-25 16:19:31,2
"are the same. Totally obstructive in organising flight refunds. Still waiting for the refund today, on my last call we had to fill in an almost impossible form which took phone calls to complete. It’s not difficult. You cancelled the flight, make the refunds.",2020-04-25 16:17:44,1
How? Why? Are my two questions...,2020-04-25 16:03:42,0
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 16:00:56,1
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 15:58:18,1
Not sure anyone would want to fly anywhere anyway. How do you do social distancing on a plane? 🥺,2020-04-25 15:58:00,0
. a likely winner when the dust settles on the industry crisis. Let’s see how this early returned capacity does.,2020-04-25 15:57:32,1
Iv not seen me mum for weeks and are starting to do flights next week to European countries. . Surely not.,2020-04-25 15:56:16,0
do you not think you should stop this madness possibly remove uk operating licence,2020-04-25 15:55:52,2
"WHAT, surely not! Wizz Air resumes London flights to Europe despite lockdown",2020-04-25 15:55:47,2
: Wizz Air defies lockdown as Luton Airport flights set to resume . …,2020-04-25 15:49:51,1
When will start drip feeding flights back to ?,2020-04-25 15:47:36,1
"I'd go, check in &amp; have an empty shopping bag put in the hold. Then go home.",2020-04-25 15:37:55,1
: Wizz Air to resume flights from London Luton,2020-04-25 15:25:01,2
Your total disregard for the of the public will not be forgotten,2020-04-25 15:22:27,1
Totally agree. It's absolutely insane!,2020-04-25 15:19:17,0
How stupid can you get? are starting flights again out of the UK. Do they not realise that this will spread the even further! Anyone planning to fly is not only risking their own lives but those of others. means .,2020-04-25 15:17:36,1
How utterly for to restart flights from during ! LOCKDOWN IS LOCKDOWN! We do NOT want more cases entering the,2020-04-25 15:17:33,2
Will i be able to travel to Larnaca and use the check points to cross Famagusta? ?,2020-04-25 15:15:02,2
This is disgusting 🤬,2020-04-25 15:06:30,2
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 15:02:04,0
"* Don't agree w/comments below that will lose money. This device is really abt keeping planes ""operational"" &amp; therefore in compliance w/""airworthiness"" for the return. A unilateral action like this does not rid Consumers of rights in Contract*",2020-04-25 15:01:23,1
"will all workers be given PPE ? if yes, where are you getting if from? given shortage in hospitals and care homes isn’t it better to send it there than on for-profit, non-essential flights? if no, why are you putting your workers at risk so you can turn a quick buck?",2020-04-25 14:57:58,1
"may be caught with its trunks down. As well as and looking to start imminently, we can eect flights to soon thx to a go-ahead tourist chief",2020-04-25 14:49:34,2
But in the meantime anybody booked with this company loses their money. This is beyond the pale. Quite frankly they should be boycotted forthwith. Similar to a few others I can think of.,2020-04-25 14:47:57,1
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 14:46:13,2
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 14:42:05,2
The travel industry is making itself a laughing stock. Bozos,2020-04-25 14:41:30,1
: So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to re…,2020-04-25 14:40:50,2
Shocking,2020-04-25 14:40:47,2
: Hi we have been waiting for a refund for one month since now. We understand that the situation is special but we do…,2020-04-25 14:39:56,1
"That’s true mate, and that’s why people are out and about now, these big companies open up and it gives out the wrong messages.",2020-04-25 14:38:46,1
"Thanks for the response, I filled out the form and under transactions on my profile it says withdraw so I assume that's confirmation it's being processed. Will it refund back to the original purchase method?",2020-04-25 14:37:54,1
"So is to restart flights from Luton next Friday. That may sound ridiculous. But doing so means it won’t have to refund passengers who booked on these flights months ago. Passengers can’t go, but because the plane does Wizzair keeps your money.",2020-04-25 14:35:46,2
"Don’t want to be that person b resuming flights on the first of May, is far too soon considering how easily germs spread in confined areas such as a plane. It proves that they care more about profit than safety.",2020-04-25 14:28:02,2
Hi we have been waiting for a refund for one month since now. We understand that the situation is special but we don't have any elanation about how is the process and when is our money going to be back. We will start legal actions if all continues like this.,2020-04-25 14:27:10,1
"to resume flights from to &amp; despite In a statement, Wizz says some routes will begin operating from Luton this Friday. Aircraft tobe disinfected each night. crew to wear masks &amp; gloves &amp; distribute sanitising wipes",2020-04-25 14:23:11,1
: I have received credit but i am unable to get it refunded to my bank account at the moment,2020-04-25 14:19:54,0
"I'm concerned as to how legal Wizzair's behaviour is, allowing the booking of flights via their website to Romania from the UK despite there being a suspension of flights and both countries being in a lockdown situation. Highly suspicious CAA needs to investigate.",2020-04-25 14:15:03,1
to resume flights to and in May | The Independent,2020-04-25 14:12:59,2
I have received credit but i am unable to get it refunded to my bank account at the moment,2020-04-25 14:12:59,2
The government surely can’t allow this and where is the responsibility of,2020-04-25 14:10:47,2
"Foreign Office still advising against travel if u go cld invalidate yr insurance, medical etc! How R they going stop infection in bus frm car park terminal &amp; in the terminals? In cabin what protection from virus in air circulation systems ? Over to you",2020-04-25 14:09:49,1
"I requested a refund last month (25/03) and I am still waiting, could you confirm if I will definitely get it by the end of next month?",2020-04-25 14:09:09,2
Wizz Air becomes first to resume London flights to Spain and Portugal How can this happen,2020-04-25 14:08:36,1
: Wizz Air defies lockdown as Luton Airport flights set to resume . …,2020-04-25 14:00:29,2
: were its my refund? You guys are not checking people hus flights are cancelled?,2020-04-25 13:59:28,2
Do we wear a mask or not..? Exactly! Make your minds up.. too much confusion and misinformation,2020-04-25 13:59:12,2
Wizz Air defies lockdown as Luton Airport flights set to resume . -,2020-04-25 13:57:02,2
"Thank you for your reply. A missed opportunity to provide the correct customer service - and take care of your customer. Wizzair cancelled the flight, so Wizzair should manage the whole process",2020-04-25 13:56:38,2
were its my refund? You guys are not checking people hus flights are cancelled?,2020-04-25 13:55:05,0
NO ONE IS ANSWERING THE PHONE AT ANY OF YOUR INTERNATIONAL CALL CENTERS. I HAVE TRIED ALL OF THEM,2020-04-25 13:44:00,0
your decision to open some European routes on Friday is absolutely crazy with no regard for public health.,2020-04-25 13:43:49,2
I EECT SOMEONE TO CONTACT ME ASAP,2020-04-25 13:43:06,1
: Will an email be sent to confirm that the refund has been made ?,2020-04-25 13:39:28,0
Will an email be sent to confirm that the refund has been made ?,2020-04-25 13:36:54,0
: LIVE BLOG: Wizz Air restarts flights from U.K. on May with enhanced health and safety measures v…,2020-04-25 13:28:03,0
Thank you,2020-04-25 13:25:02,2
: Wizz Air to resume flights from London Luton,2020-04-25 13:21:52,1
: Wizz Air to resume flights from London Luton,2020-04-25 13:21:38,0
"Social distancing on an aircraft is impossible and leaving seats empty will be utterly pointless. Not really sure gloves, hand sanitiser or cabins being disinfected once a day will cut it either. Strange timing from , especially given the FCO restrictions on air travel.",2020-04-25 13:18:34,2
Wizz Air to resume flights from London Luton,2020-04-25 13:17:39,0
Thank you for replying so quickly. days - months to get a refund - that is far too long and not right or fair. Your website says it could take longer than days !? Please can you reply,2020-04-25 13:14:41,0
"How is it that can decide themselves to restart flights to several European destinations while the country is still in the middle of lockdown? And as a side note, one of those destinations (Romania) is refusing entry to all non-Romanians. Insanely irresponsible.",2020-04-25 13:11:59,1
: LIVE BLOG: Wizz Air restarts flights from U.K. on May with enhanced health and safety measures v…,2020-04-25 13:11:51,0
Trying to cancel my flight from Budapest to Luton in days' time and my summary page says total amount to be refunded is zero. How can this be right? Does this mean the cancellation fees are equal to the fare I paid??,2020-04-25 13:10:56,0
"Mike, I can’t believe don’t understand how is spread. My friend cought it flying to Vietnam on March - /16 in his cabin got it &amp; he was m from the infected person in a different isle. It’s spread by airborne breathing so social distancing is useless.",2020-04-25 13:10:40,1
I requested a withdrawal for my account almost one month ago and there's still no sign of the money...any update at all?,2020-04-25 13:10:31,1
: Ok I will try it. How long will it take for me to get my refund ?,2020-04-25 13:09:28,0
"You too, can't wait!",2020-04-25 13:09:07,1
"How can the allow to start flying next Friday to the canaries etc if we are still in so we can now all go out and travel, what the hell is going on, make your minds up .",2020-04-25 13:07:18,2
Have Wizzair gone absolutely f mental? We are in lockdown you idiots and you are starting flights again!!!!,2020-04-25 13:05:55,1
It worked. Already received credits within seconds. Thanks,2020-04-25 13:04:02,2
It comes up with this when I request the refund?,2020-04-25 13:02:27,2
Ok I will try it. How long will it take for me to get my refund ?,2020-04-25 13:01:02,2
Thanks!,2020-04-25 12:58:33,0
"I am a regular flyer. When I did that in the recent past, it does not open the cash option. It just adds the credit to my wizzair account",2020-04-25 12:54:40,0
"I've had an email to say my flight has been cancelled and I can request a refund but there is nothing once I log in to allow me a refund, just WIZZAIR credits which I don't want.",2020-04-25 12:52:46,0
"Thanks, where can I check that? Or is it the one that's for current day / next day?",2020-04-25 12:50:11,2
: Hi. What do I need to do to get my cancelled flight refunded to my card and not my wizzair account ?,2020-04-25 12:49:28,0
I am sorry but it does not do that . I only get the option to refund to the wizzair account (+20%),2020-04-25 12:47:57,1
Indeed I booked on the Wizz air website but with a different account. Thank you for the quick response!,2020-04-25 12:44:12,0
And you!,2020-04-25 12:43:13,2
I only have the “refund to your wizz account” option. So what do I need to do ?,2020-04-25 12:40:24,2
LIVE BLOG: Wizz Air restarts flights from U.K. on May with enhanced health and safety measures via,2020-04-25 12:37:54,1
Hi. What do I need to do to get my cancelled flight refunded to my card and not my wizzair account ?,2020-04-25 12:32:50,1
"Hi , my flight is canceled - how can I receive Wizz air credits when I booked my flight on the website without an account? I then created a new account and added this reservation to it. Still, no possibility to select any option, nor did I receive any email. Solution?",2020-04-25 12:28:45,1
Hope you have gone bust Kick on corona,2020-04-25 12:20:28,1
: Thank you. Seems I now need to wait days (!) to see if my submission was successful. No confirmation email wa…,2020-04-25 12:19:28,2
"Sure , with no end to this lockdown in sight, of course I'm ready to plan a trip!",2020-04-25 12:09:34,1
Thank you. Seems I now need to wait days (!) to see if my submission was successful. No confirmation email was received. It would be so much easier if you refund customers straight away as many other companies did. That might have inclined the customers to fly with you again.,2020-04-25 12:06:16,2
Hi I purcased a ticket for my wife to fly from Saint-Peterburg (Russia) to London in May.Does WizzAir know that flights will be allowed for sure? Or you just sell the tickets just in case and then cancel the flights? Thanks.,2020-04-25 11:57:11,0
: No info. I was promised I could convert the voucher to refund. Each time I logged into my account there is NO op…,2020-04-25 11:20:18,1
No info. I was promised I could convert the voucher to refund. Each time I logged into my account there is NO option to convert the voucher. I would appreciate any help.,2020-04-25 11:18:02,2
"With all the heroic work going on in the NHS to suppress the virus, how on earth is airline, 'Wizz Air' being allowed to open up flights to E. Europe and Spain? This is unacceptable and dangerous.",2020-04-25 11:13:32,0
restarting Airport flights from May st has anyone told the to change no travel restrictions for Brits?,2020-04-25 11:08:34,1
there is no option on your website to convert the voucher to cash / proper refund. How do I proceed?,2020-04-25 10:56:39,1
": and this ""As a result of the cancellation, we are crediting the full amount of your payment related to the cancelled bo…",2020-04-25 10:39:28,1
"and this ""As a result of the cancellation, we are crediting the full amount of your payment related to the cancelled booking (i.e. the Total fare) to your WIZZ account automatically"" - never happened",2020-04-25 10:23:49,2
"Selected what? I only received this mail that's said ""We will send you an additional email with all the necessary instructions and details on how to request the % refund, within two weeks. "" and nothing else. I have not receive any instructions.",2020-04-25 10:22:10,1
Please can you confirm whether the credits are guaranteed in any way in case the company ceases to operate?,2020-04-25 10:09:14,0
: My flight was mid March and was cancelled by you day before departure. I still have not receive any invoice or refund…,2020-04-25 09:59:28,0
please give me my money back.,2020-04-25 09:56:08,1
My flight was mid March and was cancelled by you day before departure. I still have not receive any invoice or refund from you. How much longer this gonna take?,2020-04-25 09:41:05,1
my flight has now been cancelled. If I take account credit are these protected by ABTA etc?,2020-04-25 09:39:19,1
"Hi, thanks for the info. I was referring more specifically to the fact there’s been no update regarding covid19? Will I receive an update about the flight?",2020-04-25 09:21:14,1
Brits face getaway misery with attractions shut and a ban on travel ⁦⁩ you won’t give me my money back from a flight I can’t get on...you help cause pain for people,2020-04-25 08:27:12,2
It's been a month now. How much longer is this going to take?,2020-04-25 08:01:54,1
"The multi-city flight I had got partially cancelled, but the return trip did not. I obviously had no means to get to the place I have to come back from and now I need to pay for cancellation. You’re making money out of my earnings with no service given.",2020-04-25 07:59:27,1
What about refunds or rescheduling for flights which you are refusing to cancel and get WE CANNOT FLY as there is a pandemic and Hungarian borders are closed???,2020-04-25 07:44:39,2
": Hi , be interested to know how can you justify days to process a refund?",2020-04-25 07:09:28,2
According to ⁦⁩ and ⁦⁩ this is how long European airlines can last in the current crisis. Shocking to see that is now insolvent. And surprising ⁦⁩ has so much staying power.,2020-04-25 07:07:56,0
": Hi , be interested to know how can you justify days to process a refund?",2020-04-25 07:03:55,0
"Hi , be interested to know how can you justify days to process a refund?",2020-04-25 07:02:08,2
: . is running repatriation flights &amp; transporting medical supplies to help with the coronavirus pandemic. CEO József V…,2020-04-25 04:07:31,2
Part of me is like b/c it was so difficult to get to many places in the Balkans from Bp (altho I think ⁦⁩ &amp; others have added a lot of ️s recently). Other pt is like b/c Orban &amp; his goons will def make out like the bandits they are.,2020-04-25 02:44:41,0
: Our call centres have collated the main questions being asked during this unprecedented situation. To make it easy for you to…,2020-04-24 23:04:34,2
Thank for the confirmation because I already requested the refund and was given only approximately 5% instead of the % promised. Thanks again!,2020-04-24 21:46:00,0
": Hi, so basically if I payed ca. € for a ticket (incl. the admin. fee), I should get those € + € bonus…",2020-04-24 21:39:28,0
"Hi, so basically if I payed ca. € for a ticket (incl. the admin. fee), I should get those € + € bonus (120€ in total) as a WizzCredit refund, right?",2020-04-24 21:21:13,2
"Thanks for the response. So can you confirm that as a regualar passenger, and subject to no cancellations, I will be able to enter krakow Airport on the th May and board the plane that is scheduled to Birmingham UK? I will check with the embassy with regards to entry.",2020-04-24 21:08:58,1
"hi Wizzair, yourhave flights to book from KRK to Birmingham UK available from on the th May. Are these running for regular passengers and can non UK citizens book these flights and enter the UK",2020-04-24 20:50:49,0
: On the nd and th of may you are not providing service so why I shall cancel with payable fee?,2020-04-24 20:39:28,1
On the nd and th of may you are not providing service so why I shall cancel with payable fee?,2020-04-24 20:35:22,1
": Myself and my brother did not receive email , when we log in seems like flight is going ahead on nd May ! No w…",2020-04-24 20:19:28,1
"Myself and my brother did not receive email , when we log in seems like flight is going ahead on nd May ! No way to cancel ! What to do?!",2020-04-24 20:14:42,2
"The link you provided contains no phone number for disrupted flights, only for person with special needs - even in the header is mentioned this. I called to +40312294796 and not able to get someone who can help me.",2020-04-24 20:04:01,2
Hi! Why there are flights per week on May from/to Vienna-Valencia when the State Alert in Spain is till May th and the flights from Spain are banned in Austria?,2020-04-24 19:53:15,2
"Great, thanks for the reply! Another question: in a case when a person asks for a WizzCredit refund (i.e. original cost of ticket + %), why is the company offering just around %? NOTE: no additional services that are not part of the refund were booked. Thanks!",2020-04-24 19:22:28,2
": my flight is due on st of May from Luton to Suceava ,Romania,but I'm aware that the airport's are still…",2020-04-24 19:19:28,1
"my flight is due on st of May from Luton to Suceava ,Romania,but I'm aware that the airport's are still closed Luton and Suceava as well,I will get a refund or what is happening?Thank you .",2020-04-24 19:11:04,1
: Thanks for such a generous refund! When I couldn't even fly or be allowed into the country …,2020-04-24 18:45:31,0
I would like a refund of the total fare of the canceled tickets for the flight you canceled. I booked a hotel and flight package holiday with Eedia and Eedia will not refund my flight and refer me to Wizzair. At your website i see that a refund is possible.,2020-04-24 17:43:41,1
Hi can I have an update on the refund for flights on th March please? Can you DM me for further info. Thanks.,2020-04-24 17:41:13,2
"I'm the acc holder and as well the passenger in the booking ,but still dosent show how to use it.Thanks .",2020-04-24 17:14:31,1
": Hi Catalin, you'll be able to use it if the account holder is one of the passengers in the booking.",2020-04-24 17:13:38,2
Wizz air is taking money for bookings cheap tickiet and will not Refound !!!! They make plenty money !!!!!i lost pounds for booking cos they said my booking tickiet cheaper then they refound money .THATS THEY TRICK people to buy knowing airports closet!,2020-04-24 17:12:07,0
: be aware people wizair is takeing booking and my money for fights and I wanted to cancel cis found out airport in…,2020-04-24 17:09:28,2
be aware people wizair is takeing booking and my money for fights and I wanted to cancel cis found out airport in Gdansk closed!!!!!! They said IS NOT RFONDABLE !!!!!! Cos tickiet is less money then they refound fees !!!! They cheating costumers DONT BOOK I lost £,2020-04-24 17:08:09,2
": there, we apologize for the inconvenience. We're doing our best to process all refunds in a timely manner, but d…",2020-04-24 17:04:00,2
how i can pay for the tickets using wizz air credit ?,2020-04-24 16:56:18,0
Do I need to call all I want is a refund for my cancelled flight. Calling your call centre costs a small fortune,2020-04-24 16:53:45,1
I’ve requested a refund on my cancelled flights. Get a message saying thankyou for submitting your conversion request. No confirmation by email?,2020-04-24 16:48:01,2
"requests a billion euro state aid to solve its liquidity problems, while, the - airline will resume flights from from May.",2020-04-24 16:42:58,1
"I did different payments in the past. I asked to be refunded only one of them, and remain as Wizz Credits. They appear in my account like this. Last week I was able to see the credits when I'm on a payment page. Today not.",2020-04-24 16:37:56,1
Apparently this is from WiZzair can you confirm this ?,2020-04-24 16:28:14,1
how do I get my refund for a cancelled flight when my log in won’t work ? I booked through a rd party company gotogate and they say I have to tell your first that I want a refund ?,2020-04-24 16:25:29,1
I want to book a flight and to pay it from my WIZZ Account balance. But this option is not available anymore. I remember it was in the past. Can you help me to access it again?,2020-04-24 16:21:13,0
