text,date,sentiment
": .: ustawa o nie jest obowiązującym prawem, pracuję nad nią , może wnieść pop…",2020-04-26 12:29:03,2
": .: na banknotach mogą znajdować się zarazki, tym bardziej mogą być na przesyłkach wyborczych. Organem wyzn…",2020-04-26 12:28:55,0
": .: ustawa o nie jest obowiązującym prawem, pracuję nad nią , może wnieść pop…",2020-04-26 12:28:43,0
: .: rząd nie przestrzega prawa. Jeśli Poczta Polska ma przygotowywać spisy wyborców na podstawie dokumentów…,2020-04-26 12:28:36,2
Chaos kontrolowany!? Chipy i szczepienia nadchodzą! Co z wyborami? M.Dybowski wRealu24 Zapraszamy po :00 do wRealu24,2020-04-26 12:28:02,0
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 12:27:38,1
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 12:27:24,1
: ODKRYCIE ROKU! Jeśli wykupisz prenumeratę Gazety Wyborczej to listonosz będzie Ci ją dostarczał codziennie BEZ KORONAWIRU…,2020-04-26 12:27:22,2
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 12:24:50,2
": To jak z tymi . Zarejestrowałem się i mam nadzieję, że …",2020-04-26 12:24:37,2
": To jak z tymi . Zarejestrowałem się i mam nadzieję, że …",2020-04-26 12:24:03,2
"To jak z tymi . Zarejestrowałem się i mam nadzieję, że już nie będzie się martwić, że jak mieszkam za granicą nie dane mi będzie głosować. Zainwestuję w wyprawę do Kopenhagi i zagłosuję!",2020-04-26 12:23:14,0
".: na banknotach mogą znajdować się zarazki, tym bardziej mogą być na przesyłkach wyborczych. Organem wyznaczonym do przeprowadzenia wyborów jest PKW. Druk kart wyborczych zlecono spółce z kapitałem niemieckim",2020-04-26 12:21:54,2
H I T! Oto unikalne ujęcie podczas niedzielnego występu w programie w TVP!,2020-04-26 12:20:32,1
"Dawny hippis swoimi wypowiedziami działa na szkodę i w . Czas, aby rozsądna zastąpiła go NA STANOWISKU w-marszałka Sejmu.",2020-04-26 12:20:27,0
".: ustawa o nie jest obowiązującym prawem, pracuję nad nią , może wnieść poprawki. Udostępnianie danych osobowych jest bezprawne, każdy ma prawo do ochrony swoich danych",2020-04-26 12:17:40,2
": Egzaminy w szkołach przesunięte na czerwiec, lipiec, sierpień, ale w maju.Konsekwencja bije po oc…",2020-04-26 12:15:54,2
".: rząd nie przestrzega prawa. Jeśli Poczta Polska ma przygotowywać spisy wyborców na podstawie dokumentów z samorządów, to jest pytanie o podstawę prawną. W Polsce obowiązuje RODO",2020-04-26 12:15:16,2
Jeśli Pani bojkotuje wybory ww. terminie kiedy należy spodziewać się wycofania swojej kandydatury skutkującej skreśleniem z listy kandydatów 🤔,2020-04-26 12:13:56,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 12:13:43,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 12:13:41,0
: [SONDAŻ] Andrzej Duda miażdży konkurencję. Kidawa walczy z Kosiniakiem,2020-04-26 12:12:42,2
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 12:11:50,0
": . w : nie tylko konstytucja przesądza, że wybory muszą się odbyć w maju, ale domaga się tego absolut…",2020-04-26 12:11:26,2
: | W jakim terminie powinny odbyć się ? …,2020-04-26 12:10:06,1
"Czy startuje Pani i będzie je legitymizowała w terminie majowym ,jeśli przeprowadzi te wybory 5, 5 lub 5 🤔",2020-04-26 12:09:12,0
No nie mają naprawdę litości dla tej błyskotliwej kampanii prawdziwej prezydent.,2020-04-26 12:07:59,1
"Czy powiedział prawdę?Do Rzeczy: ""Albo będziemy rządzili, albo będziemy siedzieli"". Zaskakujące.... w usłudze",2020-04-26 12:07:47,1
: [SONDAŻ] Andrzej Duda miażdży konkurencję. Kidawa walczy z Kosiniakiem,2020-04-26 12:06:22,0
[SONDAŻ] Andrzej Duda miażdży konkurencję. Kidawa walczy z Kosiniakiem,2020-04-26 12:04:49,2
": Błażej Poboży (): Trwają przygotowania do wyborów maja. Jeśli ze względu na pewną obstrukcję, jakiej spodziew…",2020-04-26 12:04:24,0
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 12:00:50,2
": | : , którzy nie chcą wydać spisu wyborców zachowują się antypaństwowo …",2020-04-26 11:59:13,2
": . Atmosfera oblężonej twierdzy w . Firma apeluje do pracowników o ""autocenzurę"". w usłudze",2020-04-26 11:57:33,0
": Egzaminy w szkołach przesunięte na czerwiec, lipiec, sierpień, ale w maju.Konsekwencja bije po oc…",2020-04-26 11:55:53,1
": Błażej Poboży (): Administracja, państwo, będą przygotowane do wyborów majowych, nawet jeżeli będzie…",2020-04-26 11:53:40,0
"Błażej Poboży (): Administracja, państwo, będą przygotowane do wyborów majowych, nawet jeżeli będzie chciał wykorzystać w pełni czas przysługujący mu do zajęcia się sprawą.",2020-04-26 11:53:11,1
"| : , którzy nie chcą wydać spisu wyborców zachowują się antypaństwowo z",2020-04-26 11:51:39,2
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 11:51:24,1
": Błażej Poboży (): Trwają przygotowania do wyborów maja. Jeśli ze względu na pewną obstrukcję, jakiej spodziew…",2020-04-26 11:47:12,2
"Błażej Poboży (): Trwają przygotowania do wyborów maja. Jeśli ze względu na pewną obstrukcję, jakiej spodziewamy się w Senacie, . będzie terminem niemożliwym, wówczas – zgodnie z prawem – jest możliwość przesunięcia wyborów na maja.",2020-04-26 11:45:10,0
To będą pozwy zbiorowe!,2020-04-26 11:44:41,0
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 11:42:41,1
Mamy Mgławice Andromedy a teraz Oszałamiające zdjęcie z Mgławicy Koński Łeb na dwa tygodnie przed wyborami to prognozuje sukces dla Polski w oraz w walce z,2020-04-26 11:42:28,2
ŻĄDAM DO WAS WSPÓLNEGO DZIAŁANIA! Bezpartyjny obywatel RP!,2020-04-26 11:40:59,0
: Według sondażu Social Changes % respondentów deklaruje chęć głosowania na . Na drugim miejscu znaleźli si…,2020-04-26 11:40:56,0
: Według sondażu Social Changes % respondentów deklaruje chęć głosowania na . Na drugim miejscu znaleźli si…,2020-04-26 11:39:51,1
"Dziś w po śmierci śp. dr Andrzeja Cieśli, przyjaciela i członka Komitetu Honor. . Rocz. Polaków przez na . Wybory obserwują uważnie tak zwolennicy, jak i przeciwnicy .",2020-04-26 11:38:54,1
Według sondażu Social Changes % respondentów deklaruje chęć głosowania na . Na drugim miejscu znaleźli się ex aequo z poparciem % - kandydatka i szef .,2020-04-26 11:37:57,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 11:37:14,1
": ""Polska to duży kraj. Zmieścimy się tu wszyscy."" ,",2020-04-26 11:32:54,1
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 11:32:50,1
"""Polska to duży kraj. Zmieścimy się tu wszyscy."" ,",2020-04-26 11:32:27,0
Czy w dzisiejszym programie Wiadomości TVP będzie mowa o . dniu zwłoki Senatu ws. ustawy dotyczącej wyborów korespondencyjnych Zagraj ️,2020-04-26 11:30:02,2
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 11:28:25,0
": Dawno ,dawno temu już Cejrowski miał rację. Może warto po to uczynić.Niec…",2020-04-26 11:27:45,2
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 11:26:26,0
Rząd ma tyle władzy na ile pozwoli mu społeczeństwo,2020-04-26 11:23:59,1
Za dwa tygodnie - wg obecnych rozporządzeń - wybory prezydenckie.,2020-04-26 11:23:05,0
: | Na którego z wymienionych kandydatów oddasz swój głos podczas ? …,2020-04-26 11:22:44,0
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 11:22:20,1
: | W jakim terminie powinny odbyć się ? …,2020-04-26 11:20:02,2
: Upoważniam do pobrania moich danych osobowych w związku z ! Świadoma moich obowiąz…,2020-04-26 11:19:52,0
": Dzień jak co dzień Jeśli pierwszy zakład w nie wejdzie, zwracają % stawki do kwoty zł. Zwrot można wypł…",2020-04-26 11:18:36,2
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 11:18:04,1
"Dzień jak co dzień Jeśli pierwszy zakład w nie wejdzie, zwracają % stawki do kwoty zł. Zwrot można wypłacić bez obrotu ⬇️",2020-04-26 11:15:37,0
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 11:13:56,2
": . z : to, co robi opozycja jest dość niesmaczne. Mówienie o listonoszach jako posłańcach śmierci…",2020-04-26 11:10:26,0
: . z : czy Poczta Polska zdoła przygotować ? Moim zdaniem zdoła. …,2020-04-26 11:05:38,1
". z : w opozycji panuje chaos. Jeśli wierzyć sondażom, to są tam słabi kandydaci na tle Andrzeja .",2020-04-26 11:05:31,1
: Był rok. wtedy można było bo rządziło i a teraz to jest zamach n…,2020-04-26 11:04:12,0
: Z pozdrowieniami dla i jej wyborców (podobno jeszcze tacy są),2020-04-26 11:03:29,2
": . w : działania Jarosława Gowina mają na celu złamanie całego dorobku RP i wprowadzenie chaosu, korz…",2020-04-26 11:03:03,0
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 11:02:55,2
: Przypadki w : -Startuje w Wyborach -Zawieszam kampanię -Nigdy nie zawiesiłam…,2020-04-26 11:02:29,2
. z : czy Poczta Polska zdoła przygotować ? Moim zdaniem zdoła.,2020-04-26 11:01:50,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 11:01:38,1
"Obniżka/uproszczenie podatków, zawieszenie niepotrzebnych wydatków, likwidacja zbędnych obostrzeń (licencje itd) usunięcie szkodliwych wymogów typu szkolenie BHP z korzystania z radia. Deregulacja+",2020-04-26 11:00:37,0
"Nie strasz babo ludzi tym wirusem, bo jakbyś tak samo się go bała, jak boisz się o społeczeństwo to, nie prezentowałabyś się tak:",2020-04-26 11:00:29,0
". z : to, co robi opozycja jest dość niesmaczne. Mówienie o listonoszach jako posłańcach śmierci czy kopertach jako kopertach śmierci, to straszenie ludzi w momencie, gdy są wyczuleni na takie lęki.",2020-04-26 10:59:36,2
": Nie pojmuję, dlaczego dlaczego wdali się w dyskusję o sposobie prowadzenia wyborów …",2020-04-26 10:57:38,0
: Kidawa wciąż ma o co walczyć Jeszcze % zostały do stracenia 🤣🤣🤣,2020-04-26 10:56:46,1
: | W jakim terminie powinny odbyć się ? …,2020-04-26 10:56:24,1
Kidawa wciąż ma o co walczyć Jeszcze % zostały do stracenia 🤣🤣🤣,2020-04-26 10:55:47,0
: ️śmiercionośne koperty ️zainfekowane koperty ️nosiciele śmierci ️urny śmierci Zgadnijcie kogo to narracja o …,2020-04-26 10:50:13,1
: Takiego chcemy prezydenta. Zmęczonego praca. …,2020-04-26 10:44:39,2
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 10:43:26,0
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 10:41:57,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 10:41:44,0
Coraz częściej pojawiają się takie opinie. robi naprawdę świetną robotę tą kampanią dla,2020-04-26 10:40:45,1
"taka frekwencja oznaczałaby, ze co najmniej % wyborców Dudy z lutego, którzy wtedy mieli oddać głos na Pełniącego Obowiązki, teraz w strachu przed nie pójdą na pocztę? Bo jakoś nie wierzę, ze bojkotować zamierzają...",2020-04-26 10:40:35,1
"Z sondaży wynika, że prawie % Polaków nie chce wyborów w maju. To faktycznie mysi być frustrujące...",2020-04-26 10:40:04,1
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 10:39:49,1
"Był rok. wtedy można było bo rządziło i a teraz to jest zamach na demokrację TK ocenił, że głosowanie takie jest zgodne z Konstytucją A więc wszystko jasne są zgodne z prawem",2020-04-26 10:37:44,1
"️śmiercionośne koperty ️zainfekowane koperty ️nosiciele śmierci ️urny śmierci Zgadnijcie kogo to narracja o ? podpowiem, że ta pani kandyduje w tych wyborach.",2020-04-26 10:37:37,0
Uwielbiam takie teksty! Trzeba wprowadzić stan umysłu. Jak to ? przecież to inny stan umysłu.,2020-04-26 10:37:28,2
": .: zamieszanie, próba doprowadzenia do anarchii ma na celu bieżące działanie opozycji. Opozycja nie chce do…",2020-04-26 10:36:56,2
": Nie pojmuję, dlaczego dlaczego wdali się w dyskusję o sposobie prowadzenia wyborów …",2020-04-26 10:36:32,1
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 10:36:10,2
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:34:40,2
": Egzaminy w szkołach przesunięte na czerwiec, lipiec, sierpień, ale w maju.Konsekwencja bije po oc…",2020-04-26 10:33:21,2
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 10:29:39,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:28:48,0
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 10:28:17,2
"W niedzielę polecamy analizę , która przyjrzała się sytuacji wokół w Polsce w dobie . Cieszymy się, że mogliśmy dołożyć się do tego opracowania poprzez nasze wnioski dot. proponowanych zmian w prawie wyborczym!",2020-04-26 10:26:43,0
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 10:26:11,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:24:33,1
: Takiego chcemy prezydenta. Zmęczonego praca. …,2020-04-26 10:24:25,1
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 10:24:15,0
"Dawno ,dawno temu już Cejrowski miał rację. Może warto po to uczynić.Niech Polska ma wreszcie prawdziwą opozycję a nie zbieranina hien,szumowin i innych zaraz.Wystarczy już nam",2020-04-26 10:23:46,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:23:18,2
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:21:27,0
: ODKRYCIE ROKU! Jeśli wykupisz prenumeratę Gazety Wyborczej to listonosz będzie Ci ją dostarczał codziennie BEZ KORONAWIRU…,2020-04-26 10:20:11,2
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:20:07,2
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 10:19:18,0
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 10:17:38,2
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 10:16:08,0
: ⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowy…,2020-04-26 10:15:28,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 10:15:18,0
⬇️⬇️⬇️ SONDA ️️️ Jakie POparcie w sondażach musi mieć żeby mogły się odbyć w ustawowym terminie,2020-04-26 10:14:33,1
": ""Panie Ryszardzie, niech pan bzdur nie opowiada. Mało jest testów - mało oficjalnie zarażonych. Nawet za testami dla lekarzy…",2020-04-26 10:13:30,2
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:13:02,1
"W baku %, najbliższego tankowania nie widać, a meta coraz bardziej pod górkę.. Trzeba pchać kołek w szprychy rywala, bo meta to kompromitacja.",2020-04-26 10:09:35,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 10:09:20,1
": ""Panie Ryszardzie, niech pan bzdur nie opowiada. Mało jest testów - mało oficjalnie zarażonych. Nawet za testami dla lekarzy…",2020-04-26 10:05:56,2
": ""Panie Ryszardzie, niech pan bzdur nie opowiada. Mało jest testów - mało oficjalnie zarażonych. Nawet za testami dla lekarzy…",2020-04-26 10:05:11,1
": Nie pojmuję, dlaczego dlaczego wdali się w dyskusję o sposobie prowadzenia wyborów …",2020-04-26 10:03:20,1
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:02:52,2
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 10:01:13,1
"Nie pojmuję, dlaczego dlaczego wdali się w dyskusję o sposobie prowadzenia wyborów z % opozycją (wobec rozumu) i % procentową Małgorzatą ? Którzy mają na ustach i koszulkach KONSTYTUCJĘ.",2020-04-26 09:57:29,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:56:19,1
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:55:12,1
"""Panie Ryszardzie, niech pan bzdur nie opowiada. Mało jest testów - mało oficjalnie zarażonych. Nawet za testami dla lekarzy nie zagłosowaliście!"" szczerze w",2020-04-26 09:54:50,1
Każdy się rodzi i każdy umiera. Nie znamy dnia ani godziny.Nie cieszmy się ze śmierci innych bo niewiemy co nas czeka i czy jesteśmy przygotowani na nią?,2020-04-26 09:53:59,1
"To jest ten moment. Maski zakładane, maski spadają - pisze o atmosferze w Polsce i polskiej polityce.",2020-04-26 09:53:44,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 09:48:30,1
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:48:19,1
: Czekam na i na uśmiech mojego Prezydenta 🤩🤩🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱,2020-04-26 09:47:16,0
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 09:46:51,0
: Takiego chcemy prezydenta. Zmęczonego praca. …,2020-04-26 09:45:39,1
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:44:24,1
: KIedy zlecasz niemieckiej firmie druk kart wyborczych https:/…,2020-04-26 09:44:09,0
": Jeśli się odbędą, weźmiesz w nich udział?",2020-04-26 09:42:40,1
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:41:42,1
"Wyleniałe ryje, zera i mendy...",2020-04-26 09:41:11,1
: A gdyby tak Żabka jako placówka pocztowa organizowała wybory (v2) …,2020-04-26 09:41:09,1
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:41:04,1
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:37:41,1
: | W jakim terminie powinny odbyć się ? …,2020-04-26 09:36:32,0
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:33:03,0
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:31:54,1
"Jeśli się odbędą, weźmiesz w nich udział?",2020-04-26 09:31:51,1
"Imperium TVN, którego tak bardzo broni , manewr z po prostu się nie udał. Im więcej ów prezenter, wynajęty do tej roli, będzie bredzić, tym lepiej dla innych. np. dla .",2020-04-26 09:29:16,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:23:24,0
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 09:22:38,0
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:21:03,0
: | Na którego z wymienionych kandydatów oddasz swój głos podczas ? …,2020-04-26 09:20:42,2
: | W jakim terminie powinny odbyć się ? …,2020-04-26 09:20:03,1
Takiego chcemy prezydenta. Zmęczonego praca.,2020-04-26 09:19:51,1
": . w : w Konstytucji jest zapisana tajność korespondencji, więc będą tajne. …",2020-04-26 09:19:34,1
": Wyborcy PiS śmieją się z Krzysztofa Bosaka, że jest za młody,za mało doświadczony. Ale jakby był w PiSie i miał wyższe wyksz…",2020-04-26 09:17:36,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 09:17:21,1
: | W jakim terminie powinny odbyć się ? …,2020-04-26 09:17:03,2
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:16:51,2
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:16:29,1
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:16:21,2
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:16:16,0
: Specjalnie dla posła Kierwińskiego: Wyrok TK z r. w sprawie zakazu istotnych zmian w kodeksie wyborczym na …,2020-04-26 09:15:25,0
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:14:54,2
Niezależnie jakie będą te głosuję na .,2020-04-26 09:14:34,2
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:13:47,2
: | Na którego z wymienionych kandydatów oddasz swój głos podczas ? …,2020-04-26 09:13:22,0
: Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już prz…,2020-04-26 09:13:03,2
Bartosz w na ławę: żądanie od samorządów przekazania spisów wyborców łamie nawet przegłosowaną już przez Sejm ale wciąż nieuchwaloną jeszcze PiSowską ustawę o wyborach korespondencyjnych.,2020-04-26 09:12:38,0
". w : w Konstytucji jest zapisana tajność korespondencji, więc będą tajne.",2020-04-26 09:11:17,2
: Czekam na i na uśmiech mojego Prezydenta 🤩🤩🇵🇱🇵🇱🇵🇱🇵🇱🇵🇱,2020-04-26 09:10:55,1
"W roku miałem przyjemność uczestniczyć na Jasnej Górze w rekolekcjach dla maturzystów które prowadził . Dziś już nie jako katecheta, ale jako kandydat na prezydenta RP zapowiada walkę walkę z kościołem. Niewiarygodne.",2020-04-26 09:09:48,1
"Wyborcy PiS śmieją się z Krzysztofa Bosaka, że jest za młody,za mało doświadczony. Ale jakby był w PiSie i miał wyższe wykształcenie to byłby super kandydatem. Czyli nieważne co kto sobą reprezentuje,tylko do jakiej partii należy i jakie ma wykształcenie.",2020-04-26 09:08:49,2
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 09:08:27,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 09:05:37,2
"Nie rozumiem jednego. Każdy wie, że w Bawarii skończyły się skokiem zachorowań, udaje, że nie widzi, to czemu żaden polityk , który występuje w TV, nie pokaże tych danych politykowi PiS?",2020-04-26 09:04:23,2
: | Na którego z wymienionych kandydatów oddasz swój głos podczas ? …,2020-04-26 08:59:09,2
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 08:58:49,0
: Specjalnie dla posła Kierwińskiego: Wyrok TK z r. w sprawie zakazu istotnych zmian w kodeksie wyborczym na …,2020-04-26 08:58:06,2
: | Na którego z wymienionych kandydatów oddasz swój głos podczas ? …,2020-04-26 08:56:10,0
: | Na którego z wymienionych kandydatów oddasz swój głos podczas ? …,2020-04-26 08:55:47,0
"A jak ktoś wpisze na oświadczeniu inny PESEL, nie podpisze albo napisze bluzgi na najlepszego kandydata. To co z głosem? Bo jeśli oświadczenie będzie korelowane z kartą do głosowania to gdzie tu jest tajność głosowania.",2020-04-26 08:55:45,0
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 08:53:07,1
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 08:52:44,0
Myślę że ty A co do wniosku który się nasuwa Skoro tak to ani korespondencyjne ani jak dotychczasowi nie zaszkodzą w żaden sposób Polakom To o co to CAŁE HALO?! 🤔 🤓 🤡,2020-04-26 08:52:26,0
"Specjalnie dla posła Kierwińskiego: Wyrok TK z r. w sprawie zakazu istotnych zmian w kodeksie wyborczym na m-cy przed wyborami. TK rozstrzyga co jest ""zmianą istotną"" w kw. i co może być wyjątkiem od tej reguły:",2020-04-26 08:51:31,2
"Rzecz w tym, że prawie nikt się do tych komisji nie zgłosił 🤷‍️",2020-04-26 08:49:55,2
": ""Przestrzeganie praw jest o wiele ważniejsze od ich ustanawiania. """,2020-04-26 08:48:12,0
Kierwiński nie musisz brać udziału w nikt Cię nie zmusza,2020-04-26 08:47:42,0
": dni do W intencji Pana Prezydenta Andrzeja Dudy i w intencji Ojczyzny""Pod Twoją obronę Matko n…",2020-04-26 08:46:41,1
: Rozpoczęły się przedterminowe wybory burmistrza Aleksandrowa Kujawskiego Działa osiem obwodowych komisji wyborczych.…,2020-04-26 08:45:54,0
"""Przestrzeganie praw jest o wiele ważniejsze od ich ustanawiania. """,2020-04-26 08:45:45,0
": Czytelnicy Wyborczej to jednak lubią ""życie na krawędzi"" ....",2020-04-26 08:45:44,1
: Mocny kandydat do drugiego miejsca,2020-04-26 08:45:23,0
: | W jakim terminie powinny odbyć się ? …,2020-04-26 08:43:44,2
"""Mądra i pożyteczna jest władza, która nie dopuszcza, by ludzie czynili sobie nawzajem krzywdy, a jednocześnie nie miesza się do ich pracy i nie zabiera im zarobionego przez nich chleba… Oto na czym polega dobre rządzenie. """,2020-04-26 08:43:08,1
"""Łańcuchy którymi zabezpiecza się naród na wypadek, gdyby ogarnęło go szaleństwo – to konstytucje, symbol trwałości, więzi międzygeneracyjnej, tradycji historycznej.""",2020-04-26 08:42:40,0
